payout_id,influencer_id,basis,rate,orders,total_payout
p_out_11099,inf_039,Order,0.08,1,52.0
p_out_11100,inf_039,Order,0.08,1,64.0
p_out_11101,inf_039,Order,0.08,1,144.0
p_out_11102,inf_039,Order,0.08,1,144.0
p_out_11103,inf_039,Order,0.08,1,76.0
p_out_11104,inf_039,Order,0.08,1,52.0
p_out_11105,inf_039,Order,0.08,1,52.0
p_out_11106,inf_039,Order,0.08,1,144.0
p_out_11107,inf_039,Order,0.08,1,52.0
p_out_11108,inf_039,Order,0.08,1,52.0
p_out_11109,inf_039,Order,0.08,1,52.0
p_out_11110,inf_039,Order,0.08,1,52.0
p_out_11111,inf_039,Order,0.08,1,76.0
p_out_11112,inf_039,Order,0.08,1,76.0
p_out_11113,inf_039,Order,0.08,1,64.0
p_out_11114,inf_039,Order,0.08,1,52.0
p_out_11115,inf_039,Order,0.08,1,52.0
p_out_11116,inf_039,Order,0.08,1,76.0
p_out_11117,inf_039,Order,0.08,1,64.0
p_out_11118,inf_039,Order,0.08,1,64.0
p_out_11119,inf_039,Order,0.08,1,52.0
p_out_11120,inf_039,Order,0.08,1,52.0
p_out_11121,inf_039,Order,0.08,1,64.0
p_out_11122,inf_039,Order,0.08,1,64.0
p_out_11123,inf_039,Order,0.08,1,76.0
p_out_11124,inf_039,Order,0.08,1,76.0
p_out_11125,inf_039,Order,0.08,1,76.0
p_out_11126,inf_039,Order,0.08,1,52.0
p_out_11127,inf_039,Order,0.08,1,52.0
p_out_11128,inf_039,Order,0.08,1,64.0
p_out_11129,inf_039,Order,0.08,1,52.0
p_out_11130,inf_039,Order,0.08,1,76.0
p_out_11131,inf_039,Order,0.08,1,52.0
p_out_11132,inf_039,Order,0.08,1,64.0
p_out_11133,inf_039,Order,0.08,1,64.0
p_out_11134,inf_039,Order,0.08,1,64.0
p_out_11135,inf_039,Order,0.08,1,64.0
p_out_11136,inf_039,Order,0.08,1,76.0
p_out_11137,inf_039,Order,0.08,1,144.0
p_out_11138,inf_039,Order,0.08,1,76.0
p_out_11139,inf_039,Order,0.08,1,76.0
p_out_11140,inf_039,Order,0.08,1,52.0
p_out_11141,inf_039,Order,0.08,1,144.0
p_out_11142,inf_039,Order,0.08,1,64.0
p_out_11143,inf_039,Order,0.08,1,144.0
p_out_11144,inf_039,Order,0.08,1,52.0
p_out_11145,inf_039,Order,0.08,1,76.0
p_out_11146,inf_039,Order,0.08,1,76.0
p_out_11147,inf_039,Order,0.08,1,76.0
p_out_11148,inf_039,Order,0.08,1,144.0
p_out_11149,inf_039,Order,0.08,1,144.0
p_out_11150,inf_039,Order,0.08,1,52.0
p_out_11151,inf_039,Order,0.08,1,52.0
p_out_11152,inf_039,Order,0.08,1,52.0
p_out_11153,inf_039,Order,0.08,1,28.0
p_out_11154,inf_039,Order,0.08,1,28.0
p_out_11155,inf_039,Order,0.08,1,28.0
p_out_11156,inf_039,Order,0.08,1,28.0
p_out_11157,inf_039,Order,0.08,1,72.0
p_out_11158,inf_039,Order,0.08,1,72.0
p_out_11159,inf_039,Order,0.08,1,72.0
p_out_11160,inf_039,Order,0.08,1,72.0
p_out_11161,inf_039,Order,0.08,1,72.0
p_out_11162,inf_039,Order,0.08,1,72.0
p_out_11163,inf_039,Order,0.08,1,72.0
p_out_11164,inf_039,Order,0.08,1,28.0
p_out_11165,inf_039,Order,0.08,1,36.0
p_out_11166,inf_039,Order,0.08,1,72.0
p_out_11167,inf_039,Order,0.08,1,36.0
p_out_11168,inf_039,Order,0.08,1,36.0
p_out_11169,inf_039,Order,0.08,1,36.0
p_out_11170,inf_039,Order,0.08,1,28.0
p_out_11171,inf_039,Order,0.08,1,72.0
p_out_11172,inf_039,Order,0.08,1,72.0
p_out_11173,inf_039,Order,0.08,1,28.0
p_out_11174,inf_039,Order,0.08,1,72.0
p_out_11175,inf_039,Order,0.08,1,36.0
p_out_11176,inf_039,Order,0.08,1,36.0
p_out_11177,inf_039,Order,0.08,1,28.0
p_out_11178,inf_039,Order,0.08,1,72.0
p_out_11179,inf_039,Order,0.08,1,36.0
p_out_11180,inf_039,Order,0.08,1,72.0
p_out_11181,inf_039,Order,0.08,1,28.0
p_out_11182,inf_039,Order,0.08,1,36.0
p_out_11183,inf_039,Order,0.08,1,28.0
p_out_11184,inf_039,Order,0.08,1,36.0
p_out_11185,inf_039,Order,0.08,1,28.0
p_out_11186,inf_039,Order,0.08,1,36.0
p_out_11187,inf_039,Order,0.08,1,72.0
p_out_11188,inf_039,Order,0.08,1,28.0
p_out_11189,inf_039,Order,0.08,1,72.0
p_out_11190,inf_039,Order,0.08,1,36.0
p_out_11191,inf_039,Order,0.08,1,28.0
p_out_11192,inf_039,Order,0.08,1,28.0
p_out_11193,inf_039,Order,0.08,1,72.0
p_out_11194,inf_039,Order,0.08,1,72.0
p_out_11195,inf_039,Order,0.08,1,28.0
p_out_11196,inf_039,Order,0.08,1,28.0
p_out_11197,inf_039,Order,0.08,1,36.0
p_out_11198,inf_039,Order,0.08,1,72.0
p_out_11199,inf_039,Order,0.08,1,72.0
p_out_11200,inf_039,Order,0.08,1,72.0
p_out_11201,inf_039,Order,0.08,1,72.0
p_out_11202,inf_039,Order,0.08,1,36.0
p_out_11203,inf_039,Order,0.08,1,36.0
p_out_11204,inf_039,Order,0.08,1,28.0
p_out_11205,inf_039,Order,0.08,1,72.0
p_out_11206,inf_039,Order,0.08,1,36.0
p_out_11207,inf_039,Order,0.08,1,36.0
p_out_11208,inf_039,Order,0.08,1,36.0
p_out_11209,inf_039,Order,0.08,1,72.0
p_out_11210,inf_039,Order,0.08,1,36.0
p_out_11211,inf_039,Order,0.08,1,72.0
p_out_11212,inf_039,Order,0.08,1,28.0
p_out_11213,inf_039,Order,0.08,1,72.0
p_out_11214,inf_039,Order,0.08,1,28.0
p_out_11215,inf_039,Order,0.08,1,28.0
p_out_11216,inf_039,Order,0.08,1,28.0
p_out_11217,inf_039,Order,0.08,1,36.0
p_out_11218,inf_039,Order,0.08,1,72.0
p_out_11219,inf_039,Order,0.08,1,28.0
p_out_11220,inf_039,Order,0.08,1,28.0
p_out_11221,inf_039,Order,0.08,1,36.0
p_out_11222,inf_039,Order,0.08,1,72.0
p_out_11223,inf_039,Order,0.08,1,72.0
p_out_11224,inf_039,Order,0.08,1,36.0
p_out_11225,inf_039,Order,0.08,1,72.0
p_out_11226,inf_039,Order,0.08,1,28.0
p_out_11227,inf_039,Order,0.08,1,28.0
p_out_11228,inf_039,Order,0.08,1,28.0
p_out_11229,inf_039,Order,0.08,1,28.0
p_out_11230,inf_039,Order,0.08,1,36.0
p_out_11231,inf_039,Order,0.08,1,72.0
p_out_11232,inf_039,Order,0.08,1,36.0
p_out_11233,inf_039,Order,0.08,1,72.0
p_out_11234,inf_039,Order,0.08,1,72.0
p_out_11235,inf_039,Order,0.08,1,36.0
p_out_11236,inf_039,Order,0.08,1,36.0
p_out_11237,inf_039,Order,0.08,1,72.0
p_out_11238,inf_039,Order,0.08,1,36.0
p_out_11239,inf_039,Order,0.08,1,36.0
p_out_11240,inf_039,Order,0.08,1,28.0
p_out_11241,inf_039,Order,0.08,1,72.0
p_out_11242,inf_039,Order,0.08,1,28.0
p_out_11243,inf_039,Order,0.08,1,28.0
p_out_11244,inf_039,Order,0.08,1,28.0
p_out_11245,inf_039,Order,0.08,1,36.0
p_out_11246,inf_039,Order,0.08,1,36.0
p_out_11247,inf_039,Order,0.08,1,28.0
p_out_11248,inf_039,Order,0.08,1,36.0
p_out_11249,inf_039,Order,0.08,1,36.0
p_out_11250,inf_039,Order,0.08,1,28.0
p_out_11251,inf_039,Order,0.08,1,28.0
p_out_11252,inf_039,Order,0.08,1,72.0
p_out_11253,inf_039,Order,0.08,1,28.0
p_out_11254,inf_039,Order,0.08,1,36.0
p_out_11255,inf_039,Order,0.08,1,36.0
p_out_11256,inf_039,Order,0.08,1,28.0
p_out_11257,inf_039,Order,0.08,1,36.0
p_out_11258,inf_039,Order,0.08,1,72.0
p_out_11259,inf_039,Order,0.08,1,72.0
p_out_11260,inf_039,Order,0.08,1,36.0
p_out_11261,inf_039,Order,0.08,1,72.0
p_out_11262,inf_039,Order,0.08,1,36.0
p_out_11263,inf_039,Order,0.08,1,72.0
p_out_11264,inf_039,Order,0.08,1,72.0
p_out_11265,inf_039,Order,0.08,1,72.0
p_out_11266,inf_039,Order,0.08,1,72.0
p_out_11267,inf_039,Order,0.08,1,36.0
p_out_11268,inf_039,Order,0.08,1,36.0
p_out_11269,inf_039,Order,0.08,1,72.0
p_out_11270,inf_039,Order,0.08,1,36.0
p_out_11271,inf_039,Order,0.08,1,72.0
p_out_11272,inf_039,Order,0.08,1,72.0
p_out_11273,inf_039,Order,0.08,1,28.0
p_out_11274,inf_039,Order,0.08,1,36.0
p_out_11275,inf_039,Order,0.08,1,28.0
p_out_11276,inf_039,Order,0.08,1,36.0
p_out_11277,inf_039,Order,0.08,1,28.0
p_out_11278,inf_039,Order,0.08,1,72.0
p_out_11279,inf_039,Order,0.08,1,28.0
p_out_11280,inf_039,Order,0.08,1,28.0
p_out_11281,inf_039,Order,0.08,1,28.0
p_out_11282,inf_039,Order,0.08,1,28.0
p_out_11283,inf_039,Order,0.08,1,36.0
p_out_11284,inf_039,Order,0.08,1,72.0
p_out_11285,inf_039,Order,0.08,1,72.0
p_out_11286,inf_039,Order,0.08,1,28.0
p_out_11287,inf_039,Order,0.08,1,28.0
p_out_11288,inf_039,Order,0.08,1,36.0
p_out_11289,inf_039,Order,0.08,1,28.0
p_out_11290,inf_039,Order,0.08,1,36.0
p_out_11291,inf_039,Order,0.08,1,36.0
p_out_11292,inf_039,Order,0.08,1,72.0
p_out_11293,inf_039,Order,0.08,1,28.0
p_out_11294,inf_039,Order,0.08,1,72.0
p_out_11295,inf_039,Order,0.08,1,36.0
p_out_11296,inf_039,Order,0.08,1,72.0
p_out_11297,inf_039,Order,0.08,1,36.0
p_out_11298,inf_039,Order,0.08,1,72.0
p_out_11299,inf_039,Order,0.08,1,28.0
p_out_11300,inf_039,Order,0.08,1,28.0
p_out_11301,inf_039,Order,0.08,1,36.0
p_out_11302,inf_039,Order,0.08,1,28.0
p_out_11303,inf_039,Order,0.08,1,28.0
p_out_11304,inf_039,Order,0.08,1,28.0
p_out_11305,inf_039,Order,0.08,1,72.0
p_out_11306,inf_039,Order,0.08,1,36.0
p_out_11307,inf_039,Order,0.08,1,28.0
p_out_11308,inf_039,Order,0.08,1,72.0
p_out_11309,inf_039,Order,0.08,1,28.0
p_out_11310,inf_039,Order,0.08,1,28.0
p_out_11311,inf_039,Order,0.08,1,72.0
p_out_11312,inf_039,Order,0.08,1,28.0
p_out_11313,inf_039,Order,0.08,1,72.0
p_out_11314,inf_039,Order,0.08,1,28.0
p_out_11315,inf_039,Order,0.08,1,36.0
p_out_11316,inf_039,Order,0.08,1,28.0
p_out_11317,inf_039,Order,0.08,1,28.0
p_out_11318,inf_039,Order,0.08,1,28.0
p_out_11319,inf_039,Order,0.08,1,72.0
p_out_11320,inf_039,Order,0.08,1,36.0
p_out_11321,inf_039,Order,0.08,1,28.0
p_out_11322,inf_039,Order,0.08,1,28.0
p_out_11323,inf_039,Order,0.08,1,28.0
p_out_11324,inf_039,Order,0.08,1,36.0
p_out_11325,inf_039,Order,0.08,1,36.0
p_out_11326,inf_039,Order,0.08,1,28.0
p_out_11327,inf_039,Order,0.08,1,28.0
p_out_11328,inf_039,Order,0.08,1,28.0
p_out_11329,inf_039,Order,0.08,1,72.0
p_out_11330,inf_039,Order,0.08,1,28.0
p_out_11331,inf_039,Order,0.08,1,28.0
p_out_11332,inf_039,Order,0.08,1,36.0
p_out_11333,inf_039,Order,0.08,1,36.0
p_out_11334,inf_039,Order,0.08,1,72.0
p_out_11335,inf_039,Order,0.08,1,28.0
p_out_11336,inf_039,Order,0.08,1,72.0
p_out_11337,inf_039,Order,0.08,1,36.0
p_out_11338,inf_039,Order,0.08,1,72.0
p_out_11339,inf_039,Order,0.08,1,28.0
p_out_11340,inf_039,Order,0.08,1,28.0
p_out_11341,inf_039,Order,0.08,1,72.0
p_out_11342,inf_039,Order,0.08,1,72.0
p_out_11343,inf_039,Order,0.08,1,36.0
p_out_11344,inf_039,Order,0.08,1,72.0
p_out_11345,inf_039,Order,0.08,1,28.0
p_out_11346,inf_039,Order,0.08,1,72.0
p_out_11347,inf_039,Order,0.08,1,72.0
p_out_11348,inf_039,Order,0.08,1,28.0
p_out_11349,inf_039,Order,0.08,1,72.0
p_out_11350,inf_039,Order,0.08,1,72.0
p_out_11351,inf_039,Order,0.08,1,36.0
p_out_11352,inf_039,Order,0.08,1,72.0
p_out_11353,inf_039,Order,0.08,1,36.0
p_out_11354,inf_039,Order,0.08,1,28.0
p_out_11355,inf_039,Order,0.08,1,36.0
p_out_11356,inf_039,Order,0.08,1,28.0
p_out_11357,inf_039,Order,0.08,1,36.0
p_out_11358,inf_039,Order,0.08,1,72.0
p_out_11359,inf_039,Order,0.08,1,72.0
p_out_11360,inf_039,Order,0.08,1,72.0
p_out_11361,inf_039,Order,0.08,1,28.0
p_out_11362,inf_039,Order,0.08,1,28.0
p_out_11363,inf_039,Order,0.08,1,36.0
p_out_11364,inf_039,Order,0.08,1,72.0
p_out_11365,inf_039,Order,0.08,1,28.0
p_out_11366,inf_039,Order,0.08,1,36.0
p_out_11367,inf_039,Order,0.08,1,28.0
p_out_11368,inf_039,Order,0.08,1,72.0
p_out_11369,inf_039,Order,0.08,1,28.0
p_out_11370,inf_039,Order,0.08,1,28.0
p_out_11371,inf_039,Order,0.08,1,36.0
p_out_11372,inf_039,Order,0.08,1,36.0
p_out_11373,inf_039,Order,0.08,1,72.0
p_out_11374,inf_039,Order,0.08,1,28.0
p_out_11375,inf_039,Order,0.08,1,72.0
p_out_11376,inf_039,Order,0.08,1,72.0
p_out_11377,inf_039,Order,0.08,1,28.0
p_out_11378,inf_039,Order,0.08,1,28.0
p_out_11379,inf_039,Order,0.08,1,72.0
p_out_11380,inf_039,Order,0.08,1,72.0
p_out_11381,inf_039,Order,0.08,1,28.0
p_out_11382,inf_039,Order,0.08,1,72.0
p_out_11383,inf_039,Order,0.08,1,72.0
p_out_11384,inf_039,Order,0.08,1,28.0
p_out_11385,inf_039,Order,0.08,1,72.0
p_out_11386,inf_039,Order,0.08,1,28.0
p_out_11387,inf_039,Order,0.08,1,72.0
p_out_11388,inf_039,Order,0.08,1,72.0
p_out_11389,inf_039,Order,0.08,1,72.0
p_out_11390,inf_039,Order,0.08,1,28.0
p_out_11391,inf_039,Order,0.08,1,72.0
p_out_11392,inf_039,Order,0.08,1,36.0
p_out_11393,inf_039,Order,0.08,1,28.0
p_out_11394,inf_039,Order,0.08,1,36.0
p_out_11395,inf_039,Order,0.08,1,36.0
p_out_11396,inf_039,Order,0.08,1,28.0
p_out_11397,inf_039,Order,0.08,1,36.0
p_out_11398,inf_039,Order,0.08,1,72.0
p_out_11399,inf_039,Order,0.08,1,28.0
p_out_11400,inf_039,Order,0.08,1,36.0
p_out_11401,inf_039,Order,0.08,1,72.0
p_out_11402,inf_039,Order,0.08,1,28.0
p_out_11403,inf_039,Order,0.08,1,36.0
p_out_11404,inf_039,Order,0.08,1,72.0
p_out_11405,inf_039,Order,0.08,1,28.0
p_out_11406,inf_039,Order,0.08,1,36.0
p_out_11407,inf_039,Order,0.08,1,36.0
p_out_11408,inf_039,Order,0.08,1,28.0
p_out_11409,inf_039,Order,0.08,1,36.0
p_out_11410,inf_040,Post,346282.92,0,346282.92
p_out_11411,inf_040,Post,346282.92,0,346282.92
p_out_11412,inf_040,Post,346282.92,0,346282.92
p_out_11413,inf_040,Post,346282.92,0,346282.92
p_out_11414,inf_041,Order,0.08,1,72.0
p_out_11415,inf_041,Order,0.08,1,36.0
p_out_11416,inf_041,Order,0.08,1,72.0
p_out_11417,inf_041,Order,0.08,1,72.0
p_out_11418,inf_041,Order,0.08,1,28.0
p_out_11419,inf_041,Order,0.08,1,36.0
p_out_11420,inf_041,Order,0.08,1,28.0
p_out_11421,inf_041,Order,0.08,1,36.0
p_out_11422,inf_041,Order,0.08,1,72.0
p_out_11423,inf_041,Order,0.08,1,36.0
p_out_11424,inf_041,Order,0.08,1,28.0
p_out_11425,inf_041,Order,0.08,1,72.0
p_out_11426,inf_041,Order,0.08,1,28.0
p_out_11427,inf_041,Order,0.08,1,52.0
p_out_11428,inf_041,Order,0.08,1,76.0
p_out_11429,inf_041,Order,0.08,1,76.0
p_out_11430,inf_041,Order,0.08,1,76.0
p_out_11431,inf_041,Order,0.08,1,64.0
p_out_11432,inf_041,Order,0.08,1,76.0
p_out_11433,inf_041,Order,0.08,1,76.0
p_out_11434,inf_041,Order,0.08,1,76.0
p_out_11435,inf_041,Order,0.08,1,144.0
p_out_11436,inf_041,Order,0.08,1,64.0
p_out_11437,inf_041,Order,0.08,1,76.0
p_out_11438,inf_041,Order,0.08,1,52.0
p_out_11439,inf_041,Order,0.08,1,52.0
p_out_11440,inf_041,Order,0.08,1,64.0
p_out_11441,inf_041,Order,0.08,1,76.0
p_out_11442,inf_041,Order,0.08,1,144.0
p_out_11443,inf_041,Order,0.08,1,64.0
p_out_11444,inf_041,Order,0.08,1,64.0
p_out_11445,inf_041,Order,0.08,1,144.0
p_out_11446,inf_041,Order,0.08,1,144.0
p_out_11447,inf_041,Order,0.08,1,144.0
p_out_11448,inf_041,Order,0.08,1,144.0
p_out_11449,inf_041,Order,0.08,1,52.0
p_out_11450,inf_041,Order,0.08,1,52.0
p_out_11451,inf_041,Order,0.08,1,64.0
p_out_11452,inf_041,Order,0.08,1,64.0
p_out_11453,inf_041,Order,0.08,1,144.0
p_out_11454,inf_041,Order,0.08,1,64.0
p_out_11455,inf_041,Order,0.08,1,144.0
p_out_11456,inf_041,Order,0.08,1,76.0
p_out_11457,inf_041,Order,0.08,1,144.0
p_out_11458,inf_041,Order,0.08,1,52.0
p_out_11459,inf_041,Order,0.08,1,64.0
p_out_11460,inf_041,Order,0.08,1,64.0
p_out_11461,inf_041,Order,0.08,1,144.0
p_out_11462,inf_041,Order,0.08,1,52.0
p_out_11463,inf_041,Order,0.08,1,52.0
p_out_11464,inf_041,Order,0.08,1,144.0
p_out_11465,inf_041,Order,0.08,1,52.0
p_out_11466,inf_041,Order,0.08,1,52.0
p_out_11467,inf_041,Order,0.08,1,64.0
p_out_11468,inf_041,Order,0.08,1,52.0
p_out_11469,inf_041,Order,0.08,1,52.0
p_out_11470,inf_041,Order,0.08,1,64.0
p_out_11471,inf_041,Order,0.08,1,76.0
p_out_11472,inf_041,Order,0.08,1,52.0
p_out_11473,inf_041,Order,0.08,1,76.0
p_out_11474,inf_041,Order,0.08,1,76.0
p_out_11475,inf_041,Order,0.08,1,52.0
p_out_11476,inf_041,Order,0.08,1,144.0
p_out_11477,inf_041,Order,0.08,1,76.0
p_out_11478,inf_041,Order,0.08,1,144.0
p_out_11479,inf_041,Order,0.08,1,144.0
p_out_11480,inf_041,Order,0.08,1,144.0
p_out_11481,inf_041,Order,0.08,1,64.0
p_out_11482,inf_041,Order,0.08,1,76.0
p_out_11483,inf_041,Order,0.08,1,64.0
p_out_11484,inf_041,Order,0.08,1,76.0
p_out_11485,inf_041,Order,0.08,1,144.0
p_out_11486,inf_041,Order,0.08,1,144.0
p_out_11487,inf_041,Order,0.08,1,64.0
p_out_11488,inf_041,Order,0.08,1,52.0
p_out_11489,inf_041,Order,0.08,1,64.0
p_out_11490,inf_041,Order,0.08,1,52.0
p_out_11491,inf_041,Order,0.08,1,76.0
p_out_11492,inf_041,Order,0.08,1,76.0
p_out_11493,inf_041,Order,0.08,1,144.0
p_out_11494,inf_041,Order,0.08,1,144.0
p_out_11495,inf_041,Order,0.08,1,52.0
p_out_11496,inf_041,Order,0.08,1,144.0
p_out_11497,inf_041,Order,0.08,1,52.0
p_out_11498,inf_041,Order,0.08,1,144.0
p_out_11499,inf_041,Order,0.08,1,144.0
p_out_11500,inf_041,Order,0.08,1,52.0
p_out_11501,inf_041,Order,0.08,1,52.0
p_out_11502,inf_041,Order,0.08,1,144.0
p_out_11503,inf_041,Order,0.08,1,144.0
p_out_11504,inf_041,Order,0.08,1,52.0
p_out_11505,inf_041,Order,0.08,1,64.0
p_out_11506,inf_041,Order,0.08,1,52.0
p_out_11507,inf_041,Order,0.08,1,144.0
p_out_11508,inf_041,Order,0.08,1,64.0
p_out_11509,inf_041,Order,0.08,1,64.0
p_out_11510,inf_041,Order,0.08,1,144.0
p_out_11511,inf_041,Order,0.08,1,144.0
p_out_11512,inf_041,Order,0.08,1,144.0
p_out_11513,inf_041,Order,0.08,1,64.0
p_out_11514,inf_041,Order,0.08,1,144.0
p_out_11515,inf_041,Order,0.08,1,64.0
p_out_11516,inf_041,Order,0.08,1,144.0
p_out_11517,inf_041,Order,0.08,1,64.0
p_out_11518,inf_041,Order,0.08,1,52.0
p_out_11519,inf_041,Order,0.08,1,52.0
p_out_11520,inf_041,Order,0.08,1,64.0
p_out_11521,inf_041,Order,0.08,1,144.0
p_out_11522,inf_041,Order,0.08,1,144.0
p_out_11523,inf_041,Order,0.08,1,52.0
p_out_11524,inf_041,Order,0.08,1,64.0
p_out_11525,inf_041,Order,0.08,1,52.0
p_out_11526,inf_041,Order,0.08,1,64.0
p_out_11527,inf_041,Order,0.08,1,64.0
p_out_11528,inf_041,Order,0.08,1,144.0
p_out_11529,inf_041,Order,0.08,1,144.0
p_out_11530,inf_041,Order,0.08,1,144.0
p_out_11531,inf_041,Order,0.08,1,144.0
p_out_11532,inf_041,Order,0.08,1,64.0
p_out_11533,inf_041,Order,0.08,1,144.0
p_out_11534,inf_041,Order,0.08,1,52.0
p_out_11535,inf_041,Order,0.08,1,144.0
p_out_11536,inf_041,Order,0.08,1,144.0
p_out_11537,inf_041,Order,0.08,1,64.0
p_out_11538,inf_041,Order,0.08,1,52.0
p_out_11539,inf_041,Order,0.08,1,76.0
p_out_11540,inf_041,Order,0.08,1,64.0
p_out_11541,inf_041,Order,0.08,1,52.0
p_out_11542,inf_041,Order,0.08,1,64.0
p_out_11543,inf_041,Order,0.08,1,52.0
p_out_11544,inf_041,Order,0.08,1,144.0
p_out_11545,inf_041,Order,0.08,1,52.0
p_out_11546,inf_041,Order,0.08,1,76.0
p_out_11547,inf_041,Order,0.08,1,52.0
p_out_11548,inf_041,Order,0.08,1,64.0
p_out_11549,inf_041,Order,0.08,1,144.0
p_out_11550,inf_041,Order,0.08,1,64.0
p_out_11551,inf_041,Order,0.08,1,64.0
p_out_11552,inf_042,Order,0.08,1,96.0
p_out_11553,inf_042,Order,0.08,1,96.0
p_out_11554,inf_042,Order,0.08,1,96.0
p_out_11555,inf_042,Order,0.08,1,72.0
p_out_11556,inf_042,Order,0.08,1,304.0
p_out_11557,inf_042,Order,0.08,1,120.0
p_out_11558,inf_042,Order,0.08,1,304.0
p_out_11559,inf_042,Order,0.08,1,72.0
p_out_11560,inf_042,Order,0.08,1,304.0
p_out_11561,inf_042,Order,0.08,1,64.0
p_out_11562,inf_042,Order,0.08,1,76.0
p_out_11563,inf_042,Order,0.08,1,76.0
p_out_11564,inf_042,Order,0.08,1,76.0
p_out_11565,inf_042,Order,0.08,1,64.0
p_out_11566,inf_042,Order,0.08,1,144.0
p_out_11567,inf_042,Order,0.08,1,64.0
p_out_11568,inf_042,Order,0.08,1,144.0
p_out_11569,inf_042,Order,0.08,1,64.0
p_out_11570,inf_042,Order,0.08,1,64.0
p_out_11571,inf_042,Order,0.08,1,76.0
p_out_11572,inf_042,Order,0.08,1,64.0
p_out_11573,inf_042,Order,0.08,1,52.0
p_out_11574,inf_042,Order,0.08,1,76.0
p_out_11575,inf_042,Order,0.08,1,76.0
p_out_11576,inf_042,Order,0.08,1,52.0
p_out_11577,inf_042,Order,0.08,1,64.0
p_out_11578,inf_043,Order,0.08,1,144.0
p_out_11579,inf_043,Order,0.08,1,76.0
p_out_11580,inf_043,Order,0.08,1,64.0
p_out_11581,inf_043,Order,0.08,1,52.0
p_out_11582,inf_043,Order,0.08,1,144.0
p_out_11583,inf_043,Order,0.08,1,76.0
p_out_11584,inf_043,Order,0.08,1,76.0
p_out_11585,inf_043,Order,0.08,1,144.0
p_out_11586,inf_043,Order,0.08,1,144.0
p_out_11587,inf_043,Order,0.08,1,64.0
p_out_11588,inf_043,Order,0.08,1,64.0
p_out_11589,inf_043,Order,0.08,1,52.0
p_out_11590,inf_043,Order,0.08,1,52.0
p_out_11591,inf_043,Order,0.08,1,64.0
p_out_11592,inf_043,Order,0.08,1,52.0
p_out_11593,inf_043,Order,0.08,1,52.0
p_out_11594,inf_043,Order,0.08,1,64.0
p_out_11595,inf_043,Order,0.08,1,76.0
p_out_11596,inf_043,Order,0.08,1,76.0
p_out_11597,inf_043,Order,0.08,1,144.0
p_out_11598,inf_043,Order,0.08,1,76.0
p_out_11599,inf_044,Post,26147.15,0,26147.15
p_out_11600,inf_044,Post,26147.15,0,26147.15
p_out_11601,inf_044,Post,26147.15,0,26147.15
p_out_11602,inf_044,Post,26147.15,0,26147.15
p_out_11603,inf_044,Post,26147.15,0,26147.15
p_out_11604,inf_044,Post,26147.15,0,26147.15
p_out_11605,inf_046,Order,0.08,1,96.0
p_out_11606,inf_046,Order,0.08,1,120.0
p_out_11607,inf_046,Order,0.08,1,72.0
p_out_11608,inf_046,Order,0.08,1,120.0
p_out_11609,inf_046,Order,0.08,1,96.0
p_out_11610,inf_046,Order,0.08,1,72.0
p_out_11611,inf_046,Order,0.08,1,120.0
p_out_11612,inf_046,Order,0.08,1,96.0
p_out_11613,inf_046,Order,0.08,1,120.0
p_out_11614,inf_046,Order,0.08,1,120.0
p_out_11615,inf_046,Order,0.08,1,96.0
p_out_11616,inf_046,Order,0.08,1,304.0
p_out_11617,inf_046,Order,0.08,1,96.0
p_out_11618,inf_046,Order,0.08,1,96.0
p_out_11619,inf_046,Order,0.08,1,72.0
p_out_11620,inf_046,Order,0.08,1,72.0
p_out_11621,inf_046,Order,0.08,1,72.0
p_out_11622,inf_046,Order,0.08,1,96.0
p_out_11623,inf_046,Order,0.08,1,304.0
p_out_11624,inf_046,Order,0.08,1,120.0
p_out_11625,inf_046,Order,0.08,1,120.0
p_out_11626,inf_046,Order,0.08,1,72.0
p_out_11627,inf_046,Order,0.08,1,304.0
p_out_11628,inf_046,Order,0.08,1,96.0
p_out_11629,inf_046,Order,0.08,1,120.0
p_out_11630,inf_046,Order,0.08,1,96.0
p_out_11631,inf_046,Order,0.08,1,304.0
p_out_11632,inf_046,Order,0.08,1,304.0
p_out_11633,inf_046,Order,0.08,1,72.0
p_out_11634,inf_046,Order,0.08,1,96.0
p_out_11635,inf_046,Order,0.08,1,72.0
p_out_11636,inf_046,Order,0.08,1,120.0
p_out_11637,inf_046,Order,0.08,1,96.0
p_out_11638,inf_046,Order,0.08,1,72.0
p_out_11639,inf_046,Order,0.08,1,120.0
p_out_11640,inf_046,Order,0.08,1,96.0
p_out_11641,inf_046,Order,0.08,1,72.0
p_out_11642,inf_046,Order,0.08,1,96.0
p_out_11643,inf_046,Order,0.08,1,96.0
p_out_11644,inf_046,Order,0.08,1,120.0
p_out_11645,inf_046,Order,0.08,1,96.0
p_out_11646,inf_046,Order,0.08,1,304.0
p_out_11647,inf_046,Order,0.08,1,304.0
p_out_11648,inf_046,Order,0.08,1,304.0
p_out_11649,inf_046,Order,0.08,1,72.0
p_out_11650,inf_046,Order,0.08,1,120.0
p_out_11651,inf_046,Order,0.08,1,304.0
p_out_11652,inf_046,Order,0.08,1,120.0
p_out_11653,inf_046,Order,0.08,1,120.0
p_out_11654,inf_046,Order,0.08,1,120.0
p_out_11655,inf_046,Order,0.08,1,120.0
p_out_11656,inf_046,Order,0.08,1,96.0
